6785.00,19.55
6847.00,21.27
6847.00,21.27
6847.00,21.27
6847.00,21.27
6909.00,20.70
6909.00,20.70
6909.00,20.70
6909.00,20.70
6972.00,22.73
6972.00,22.73
6972.00,22.73
6972.00,22.73
7033.00,20.42
7033.00,20.42
7033.00,20.42
7033.00,20.42
7096.00,18.59
7096.00,18.59
7096.00,18.59
7096.00,18.59
7158.00,21.47
7158.00,21.47
7158.00,21.47
7158.00,21.47
7221.00,17.64
7221.00,17.64
7221.00,17.64
7221.00,17.64
7283.00,22.08
7283.00,22.08
7283.00,22.08
7283.00,22.08
7346.00,19.47
7346.00,19.47
7346.00,19.47
7346.00,19.47
7408.00,21.37
7408.00,21.37
7408.00,21.37
7408.00,21.37
7471.00,23.06
7471.00,23.06
7471.00,23.06
7471.00,23.06
7533.00,18.74
7533.00,18.74
7533.00,18.74
7533.00,18.74
7596.00,18.66
7596.00,18.66
7596.00,18.66
7596.00,18.66
7658.00,20.33
7658.00,20.33
7658.00,20.33
7658.00,20.33
7720.00,23.29
7720.00,23.29
7720.00,23.29
7720.00,23.29
7783.00,24.51
7783.00,24.51
7783.00,24.51
7783.00,24.51
7845.00,23.89
7845.00,23.89
7845.00,23.89
7845.00,23.89
7908.00,21.77
7908.00,21.77
7908.00,21.77
7908.00,21.77
7970.00,20.15
7970.00,20.15
7970.00,20.15
7970.00,20.15
8032.00,23.06
8032.00,23.06
8032.00,23.06
8032.00,23.06
8094.00,19.38
8094.00,19.38
8094.00,19.38
8094.00,19.38
8157.00,19.89
8157.00,19.89
8157.00,19.89
8157.00,19.89
8219.00,24.01
8219.00,24.01
8219.00,24.01
8219.00,24.01
8282.00,19.98
8282.00,19.98
8282.00,19.98
8282.00,19.98
8344.00,22.51
8344.00,22.51
8344.00,22.51
8344.00,22.51
8407.00,24.76
8407.00,24.76
8407.00,24.76
8407.00,24.76
8469.00,24.38
8469.00,24.38
8469.00,24.38
8469.00,24.38
8531.00,18.21
8531.00,18.21
8531.00,18.21
8531.00,18.21
8594.00,20.33
8594.00,20.33
8594.00,20.33
8594.00,20.33
8656.00,21.87
8656.00,21.87
8656.00,21.87
8656.00,21.87
8719.00,24.25
8719.00,24.25
8719.00,24.25
8719.00,24.25
8781.00,25.02
8781.00,25.02
8781.00,25.02
8781.00,25.02
8844.00,23.77
8844.00,23.77
8844.00,23.77
8844.00,23.77
8906.00,18.14
8906.00,18.14
8906.00,18.14
8906.00,18.14
8969.00,21.27
8969.00,21.27
8969.00,21.27
8969.00,21.27
9030.00,18.90
9030.00,18.90
9030.00,18.90
9030.00,18.90
9093.00,22.40
9093.00,22.40
9093.00,22.40
9093.00,22.40
9155.00,19.22
9155.00,19.22
9155.00,19.22
9155.00,19.22
9218.00,24.01
9218.00,24.01
9218.00,24.01
9218.00,24.01
9280.00,20.98
9280.00,20.98
9280.00,20.98
9280.00,20.98
9342.00,24.38
9342.00,24.38
9342.00,24.38
9342.00,24.38
9405.00,24.76
9405.00,24.76
9405.00,24.76
9405.00,24.76
9467.00,24.25
9467.00,24.25
9467.00,24.25
9467.00,24.25
9530.00,18.74
9530.00,18.74
9530.00,18.74
9530.00,18.74
9592.00,19.80
9592.00,19.80
9592.00,19.80
9592.00,19.80
9655.00,21.17
9655.00,21.17
9655.00,21.17
9655.00,21.17
9717.00,20.79
9717.00,20.79
9717.00,20.79
9717.00,20.79
9780.00,20.98
9780.00,20.98
9780.00,20.98
9780.00,20.98
9842.00,21.08
9842.00,21.08
9842.00,21.08
9842.00,21.08
9905.00,19.98
9905.00,19.98
9905.00,19.98
9905.00,19.98
9967.00,16.71
9967.00,16.71
9967.00,16.71
9967.00,16.71
10029.00,17.92
10029.00,17.92
10029.00,17.92
10029.00,17.92
10095.00,18.14
10095.00,18.14
10095.00,18.14
10095.00,18.14
10162.00,17.92
10162.00,17.92
10162.00,17.92
10162.00,17.92
10228.00,16.78
10228.00,16.78
10228.00,16.78
10228.00,16.78
10295.00,14.90
10295.00,14.90
10295.00,14.90
10295.00,14.90
10361.00,15.93
10361.00,15.93
10361.00,15.93
10412.00,15.42
10412.00,15.42
10412.00,15.42
10412.00,15.42
10478.00,15.53
10478.00,15.53
10478.00,15.53
10478.00,15.53
10545.00,15.21
10545.00,15.21
10545.00,15.21
10545.00,15.21
10611.00,15.21
10611.00,15.21
10611.00,15.21
10611.00,15.21
10678.00,14.95
10678.00,14.95
10678.00,14.95
10678.00,14.95
10744.00,14.70
10744.00,14.70
10744.00,14.70
10795.00,14.85
10795.00,14.85
10795.00,14.85
10795.00,14.85
10861.00,14.21
10861.00,14.21
10861.00,14.21
10861.00,14.21
10928.00,14.26
10928.00,14.26
10928.00,14.26
10928.00,14.26
10994.00,13.89
10994.00,13.89
10994.00,13.89
10994.00,13.89
11061.00,13.94
11061.00,13.94
11061.00,13.94
11061.00,13.94
11127.00,13.98
11127.00,13.98
11127.00,13.98
11127.00,13.98
11194.00,14.40
11194.00,14.40
11194.00,14.40
11194.00,14.40
11260.00,13.89
11260.00,13.89
11260.00,13.89
11311.00,13.50
11311.00,13.50
11311.00,13.50
11311.00,13.50
11377.00,14.21
11377.00,14.21
11377.00,14.21
11377.00,14.21
11444.00,11.51
11444.00,11.51
11444.00,11.51
11444.00,11.51
11510.00,13.76
11510.00,13.76
11510.00,13.76
11510.00,13.76
11577.00,13.25
11577.00,13.25
11577.00,13.25
11577.00,13.25
11643.00,13.80
11643.00,13.80
11643.00,13.80
11643.00,13.80
11710.00,13.67
11710.00,13.67
11710.00,13.67
11710.00,13.67
11777.00,11.94
11777.00,11.94
11777.00,11.94
11777.00,11.94
11843.00,13.21
11843.00,13.21
11843.00,13.21
11843.00,13.21
11910.00,13.00
11910.00,13.00
11910.00,13.00
11910.00,13.00
11976.00,12.92
11976.00,12.92
11976.00,12.92
11976.00,12.92
12043.00,13.08
12043.00,13.08
12043.00,13.08
12043.00,13.08
12109.00,12.36
12109.00,12.36
12109.00,12.36
12109.00,12.36
12176.00,12.47
12176.00,12.47
12176.00,12.47
12176.00,12.47
12242.00,13.46
12242.00,13.46
12242.00,13.46
12242.00,13.46
12309.00,12.81
12309.00,12.81
12309.00,12.81
12309.00,12.81
12376.00,13.29
12376.00,13.29
12376.00,13.29
12376.00,13.29
12442.00,14.70
12442.00,14.70
12442.00,14.70
12442.00,14.70
12509.00,12.96
12509.00,12.96
12509.00,12.96
12509.00,12.96
12575.00,15.42
12575.00,15.42
12575.00,15.42
12575.00,15.42
12642.00,15.00
12642.00,15.00
12642.00,15.00
12642.00,15.00
12708.00,17.71
12708.00,17.71
12708.00,17.71
12708.00,17.71
12775.00,15.53
12775.00,15.53
12775.00,15.53
12775.00,15.53
12841.00,17.37
12841.00,17.37
12841.00,17.37
12841.00,17.37
12908.00,18.74
12908.00,18.74
12908.00,18.74
12908.00,18.74
12975.00,18.74
12975.00,18.74
12975.00,18.74
12975.00,18.74
13041.00,16.78
13041.00,16.78
13041.00,16.78
13041.00,16.78
13108.00,17.37
13108.00,17.37
13108.00,17.37
13108.00,17.37
13174.00,19.06
13174.00,19.06
13174.00,19.06
13174.00,19.06
13241.00,19.30
13241.00,19.30
13241.00,19.30
13241.00,19.30
13307.00,19.80
13307.00,19.80
13307.00,19.80
13307.00,19.80
13374.00,17.43
13374.00,17.43
13374.00,17.43
13374.00,17.43
13441.00,19.30
13441.00,19.30
13441.00,19.30
13441.00,19.30
13507.00,17.64
13507.00,17.64
13507.00,17.64
13507.00,17.64
13574.00,19.80
13574.00,19.80
13574.00,19.80
13574.00,19.80
13640.00,21.27
13640.00,21.27
13640.00,21.27
13640.00,21.27
13707.00,19.14
13707.00,19.14
13707.00,19.14
13707.00,19.14
13773.00,17.37
13773.00,17.37
13773.00,17.37
13773.00,17.37
13840.00,19.38
13840.00,19.38
13840.00,19.38
13840.00,19.38
13906.00,20.07
13906.00,20.07
13906.00,20.07
13906.00,20.07
13973.00,18.82
13973.00,18.82
13973.00,18.82
13973.00,18.82
14040.00,19.80
14040.00,19.80
14040.00,19.80
14040.00,19.80
14106.00,16.53
14106.00,16.53
14106.00,16.53
14106.00,16.53
14173.00,18.59
14173.00,18.59
14173.00,18.59
14173.00,18.59
14239.00,17.50
14239.00,17.50
14239.00,17.50
14239.00,17.50
14306.00,19.72
14306.00,19.72
14306.00,19.72
14306.00,19.72
14372.00,19.89
14372.00,19.89
14372.00,19.89
14372.00,19.89
14439.00,18.44
14439.00,18.44
14439.00,18.44
14439.00,18.44
14505.00,16.40
14505.00,16.40
14505.00,16.40
14505.00,16.40
14572.00,17.78
14572.00,17.78
14572.00,17.78
14572.00,17.78
14639.00,17.85
14639.00,17.85
14639.00,17.85
14639.00,17.85
14705.00,17.85
14705.00,17.85
14705.00,17.85
14705.00,17.85
14772.00,16.90
14772.00,16.90
14772.00,16.90
14772.00,16.90
14838.00,17.78
14838.00,17.78
14838.00,17.78
14838.00,17.78
14905.00,15.26
14905.00,15.26
14905.00,15.26
14905.00,15.26
14971.00,17.37
14971.00,17.37
14971.00,17.37
14971.00,17.37
15038.00,18.07
15038.00,18.07
15038.00,18.07
15038.00,18.07
15105.00,14.65
15105.00,14.65
15105.00,14.65
15105.00,14.65
15171.00,16.40
15171.00,16.40
15171.00,16.40
15171.00,16.40
15238.00,17.92
15238.00,17.92
15238.00,17.92
15238.00,17.92
15304.00,18.14
15304.00,18.14
15304.00,18.14
15304.00,18.14
15371.00,16.34
15371.00,16.34
15371.00,16.34
15371.00,16.34
15437.00,15.26
15437.00,15.26
15437.00,15.26
15437.00,15.26
15504.00,16.78
15504.00,16.78
15504.00,16.78
15504.00,16.78
15570.00,17.64
15570.00,17.64
15570.00,17.64
15570.00,17.64
15637.00,17.64
15637.00,17.64
15637.00,17.64
15637.00,17.64
15704.00,17.30
15704.00,17.30
15704.00,17.30
15704.00,17.30
15770.00,19.22
15770.00,19.22
15770.00,19.22
15770.00,19.22
15837.00,15.81
15837.00,15.81
15837.00,15.81
15837.00,15.81
15903.00,19.47
15903.00,19.47
15903.00,19.47
15903.00,19.47
15970.00,16.16
15970.00,16.16
15970.00,16.16
15970.00,16.16
16036.00,18.90
16036.00,18.90
16036.00,18.90
16036.00,18.90
16103.00,19.47
16103.00,19.47
16103.00,19.47
16103.00,19.47
16169.00,16.84
16169.00,16.84
16169.00,16.84
16169.00,16.84
16236.00,18.44
16236.00,18.44
16236.00,18.44
16236.00,18.44
16303.00,19.72
16303.00,19.72
16303.00,19.72
16303.00,19.72
16369.00,18.82
16369.00,18.82
16369.00,18.82
16369.00,18.82
16436.00,19.30
16436.00,19.30
16436.00,19.30
16436.00,19.30
16502.00,16.05
16502.00,16.05
16502.00,16.05
16502.00,16.05
16569.00,18.66
16569.00,18.66
16569.00,18.66
16569.00,18.66
16635.00,16.59
16635.00,16.59
16635.00,16.59
16635.00,16.59
16702.00,18.66
16702.00,18.66
16702.00,18.66
16702.00,18.66
16769.00,19.14
16769.00,19.14
16769.00,19.14
16769.00,19.14
16835.00,15.65
16835.00,15.65
16835.00,15.65
16835.00,15.65
16902.00,17.78
16902.00,17.78
16902.00,17.78
16902.00,17.78
16968.00,18.51
16968.00,18.51
16968.00,18.51
16968.00,18.51
17035.00,17.50
17035.00,17.50
17035.00,17.50
17035.00,17.50
17101.00,18.29
17101.00,18.29
17101.00,18.29
17101.00,18.29
17168.00,14.90
17168.00,14.90
17168.00,14.90
17168.00,14.90
17234.00,16.84
17234.00,16.84
17234.00,16.84
17234.00,16.84
17301.00,16.40
17301.00,16.40
17301.00,16.40
17301.00,16.40
17368.00,18.98
17368.00,18.98
17368.00,18.98
17368.00,18.98
17434.00,17.99
17434.00,17.99
17434.00,17.99
17434.00,17.99
17501.00,19.22
17501.00,19.22
17501.00,19.22
17501.00,19.22
17567.00,14.55
17567.00,14.55
17567.00,14.55
17567.00,14.55
17634.00,17.30
17634.00,17.30
17634.00,17.30
17634.00,17.30
17700.00,17.99
17700.00,17.99
17700.00,17.99
17700.00,17.99
17767.00,18.36
17767.00,18.36
17767.00,18.36
17767.00,18.36
17833.00,18.36
17833.00,18.36
17833.00,18.36
17833.00,18.36
17900.00,17.71
17900.00,17.71
17900.00,17.71
17900.00,17.71
17967.00,14.55
17967.00,14.55
17967.00,14.55
17967.00,14.55
18033.00,18.21
18033.00,18.21
18033.00,18.21
18033.00,18.21
18100.00,16.71
18100.00,16.71
18100.00,16.71
18100.00,16.71
18166.00,18.44
18166.00,18.44
18166.00,18.44
18166.00,18.44
18233.00,19.14
18233.00,19.14
18233.00,19.14
18233.00,19.14
18299.00,18.36
18299.00,18.36
18299.00,18.36
18299.00,18.36
18366.00,17.50
18366.00,17.50
18366.00,17.50
18366.00,17.50
18433.00,18.82
18433.00,18.82
18433.00,18.82
18433.00,18.82
18499.00,18.44
18499.00,18.44
18499.00,18.44
18499.00,18.44
18566.00,19.38
18566.00,19.38
18566.00,19.38
18566.00,19.38
18632.00,17.99
18632.00,17.99
18632.00,17.99
18632.00,17.99
18699.00,15.05
18699.00,15.05
18699.00,15.05
18699.00,15.05
18765.00,17.64
18765.00,17.64
18765.00,17.64
18765.00,17.64
18832.00,18.44
18832.00,18.44
18832.00,18.44
18832.00,18.44
18898.00,18.29
18898.00,18.29
18898.00,18.29
18898.00,18.29
18965.00,14.50
18965.00,14.50
18965.00,14.50
18965.00,14.50
19032.00,18.59
19032.00,18.59
19032.00,18.59
19032.00,18.59
19098.00,16.53
19098.00,16.53
19098.00,16.53
19098.00,16.53
19165.00,19.06
19165.00,19.06
19165.00,19.06
19165.00,19.06
19231.00,19.63
19231.00,19.63
19231.00,19.63
19231.00,19.63
19298.00,16.59
19298.00,16.59
19298.00,16.59
19298.00,16.59
19364.00,17.30
19364.00,17.30
19364.00,17.30
19364.00,17.30
19431.00,18.90
19431.00,18.90
19431.00,18.90
19431.00,18.90
19497.00,18.90
19497.00,18.90
19497.00,18.90
19497.00,18.90
19564.00,18.98
19564.00,18.98
19564.00,18.98
19564.00,18.98
19631.00,15.00
19631.00,15.00
19631.00,15.00
19631.00,15.00
19697.00,18.74
19697.00,18.74
19697.00,18.74
19697.00,18.74
19764.00,17.16
19764.00,17.16
19764.00,17.16
19764.00,17.16
19830.00,18.36
19830.00,18.36
19830.00,18.36
19830.00,18.36
19897.00,18.14
19897.00,18.14
19897.00,18.14
19897.00,18.14
19963.00,19.80
19963.00,19.80
19963.00,19.80
19963.00,19.80
20030.00,18.59
20030.00,18.59
20030.00,18.59
20030.00,18.59
20097.00,16.16
20097.00,16.16
20097.00,16.16
20097.00,16.16
20163.00,17.03
20163.00,17.03
20163.00,17.03
20163.00,17.03
20230.00,17.30
20230.00,17.30
20230.00,17.30
20230.00,17.30
20296.00,16.90
20296.00,16.90
20296.00,16.90
20296.00,16.90
20363.00,17.16
20363.00,17.16
20363.00,17.16
20363.00,17.16
20429.00,14.31
20429.00,14.31
20429.00,14.31
20429.00,14.31
20496.00,17.23
20496.00,17.23
20496.00,17.23
20496.00,17.23
20562.00,16.05
20562.00,16.05
20562.00,16.05
20562.00,16.05
20629.00,18.82
20629.00,18.82
20629.00,18.82
20629.00,18.82
20696.00,18.51
20696.00,18.51
20696.00,18.51
20696.00,18.51
20762.00,15.42
20762.00,15.42
20762.00,15.42
20762.00,15.42
20829.00,16.90
20829.00,16.90
20829.00,16.90
20829.00,16.90
20895.00,17.92
20895.00,17.92
20895.00,17.92
20895.00,17.92
20962.00,18.21
20962.00,18.21
20962.00,18.21
20962.00,18.21
21028.00,17.92
21028.00,17.92
21028.00,17.92
21028.00,17.92
21095.00,15.16
21095.00,15.16
21095.00,15.16
21095.00,15.16
21161.00,17.99
21161.00,17.99
21161.00,17.99
21161.00,17.99
21228.00,16.84
21228.00,16.84
21228.00,16.84
21228.00,16.84
21295.00,18.51
21295.00,18.51
21295.00,18.51
21295.00,18.51
21361.00,19.47
21361.00,19.47
21361.00,19.47
21361.00,19.47
21428.00,18.51
21428.00,18.51
21428.00,18.51
21428.00,18.51
21494.00,17.23
21494.00,17.23
21494.00,17.23
21494.00,17.23
21561.00,18.66
21561.00,18.66
21561.00,18.66
21561.00,18.66
21627.00,19.22
21627.00,19.22
21627.00,19.22
21627.00,19.22
21694.00,17.78
21694.00,17.78
21694.00,17.78
21694.00,17.78
21761.00,18.44
21761.00,18.44
21761.00,18.44
21761.00,18.44
21827.00,16.97
21827.00,16.97
21827.00,16.97
21827.00,16.97
21894.00,18.21
21894.00,18.21
21894.00,18.21
21894.00,18.21
21960.00,18.90
21960.00,18.90
21960.00,18.90
21960.00,18.90
22027.00,18.36
22027.00,18.36
22027.00,18.36
22027.00,18.36
22093.00,18.29
22093.00,18.29
22093.00,18.29
22093.00,18.29
22160.00,18.44
22160.00,18.44
22160.00,18.44
22160.00,18.44
22226.00,17.57
22226.00,17.57
22226.00,17.57
22226.00,17.57
22293.00,16.97
22293.00,16.97
22293.00,16.97
22293.00,16.97
22360.00,18.29
22360.00,18.29
22360.00,18.29
22360.00,18.29
22426.00,18.74
22426.00,18.74
22426.00,18.74
22426.00,18.74
22493.00,16.34
22493.00,16.34
22493.00,16.34
22493.00,16.34
22559.00,18.07
22559.00,18.07
22559.00,18.07
22559.00,18.07
22626.00,16.78
22626.00,16.78
22626.00,16.78
22626.00,16.78
22692.00,18.59
22692.00,18.59
22692.00,18.59
22692.00,18.59
22759.00,19.30
22759.00,19.30
22759.00,19.30
22759.00,19.30
22825.00,16.05
22825.00,16.05
22825.00,16.05
22825.00,16.05
22892.00,16.22
22892.00,16.22
22892.00,16.22
22892.00,16.22
22959.00,18.07
22959.00,18.07
22959.00,18.07
22959.00,18.07
23025.00,18.82
23025.00,18.82
23025.00,18.82
23025.00,18.82
23092.00,17.71
23092.00,17.71
23092.00,17.71
23092.00,17.71
23158.00,17.85
23158.00,17.85
23158.00,17.85
23158.00,17.85
23225.00,18.74
23225.00,18.74
23225.00,18.74
23225.00,18.74
23291.00,16.28
23291.00,16.28
23291.00,16.28
23291.00,16.28
23358.00,17.85
23358.00,17.85
23358.00,17.85
23358.00,17.85
23425.00,17.03
23425.00,17.03
23425.00,17.03
23425.00,17.03
23491.00,19.72
23491.00,19.72
23491.00,19.72
23491.00,19.72
23558.00,19.38
23558.00,19.38
23558.00,19.38
23558.00,19.38
23624.00,19.98
23624.00,19.98
23624.00,19.98
23624.00,19.98
23691.00,20.89
23691.00,20.89
23691.00,20.89
23691.00,20.89
23757.00,18.21
23757.00,18.21
23757.00,18.21
23757.00,18.21
23824.00,17.64
23824.00,17.64
23824.00,17.64
23824.00,17.64
23890.00,19.47
23890.00,19.47
23890.00,19.47
23890.00,19.47
23957.00,19.06
23957.00,19.06
23957.00,19.06
23957.00,19.06
24024.00,18.66
24024.00,18.66
24024.00,18.66
24024.00,18.66
24090.00,16.53
24090.00,16.53
24090.00,16.53
24090.00,16.53
24157.00,18.51
24157.00,18.51
24157.00,18.51
24157.00,18.51
24223.00,16.53
24223.00,16.53
24223.00,16.53
24223.00,16.53
24290.00,18.51
24290.00,18.51
24290.00,18.51
24290.00,18.51
24356.00,17.99
24356.00,17.99
24356.00,17.99
24356.00,17.99
24423.00,18.51
24423.00,18.51
24423.00,18.51
24423.00,18.51
24489.00,19.72
24489.00,19.72
24489.00,19.72
24489.00,19.72
24556.00,16.90
24556.00,16.90
24556.00,16.90
24556.00,16.90
24623.00,16.65
24623.00,16.65
24623.00,16.65
24623.00,16.65
24689.00,17.99
24689.00,17.99
24689.00,17.99
24689.00,17.99
24756.00,17.23
24756.00,17.23
24756.00,17.23
24756.00,17.23
24822.00,17.50
24822.00,17.50
24822.00,17.50
24822.00,17.50
24889.00,14.45
24889.00,14.45
24889.00,14.45
24889.00,14.45
24955.00,15.59
24955.00,15.59
24955.00,15.59
24955.00,15.59
25022.00,16.10
25022.00,16.10
25022.00,16.10
25022.00,16.10
25089.00,18.74
25089.00,18.74
25089.00,18.74
25089.00,18.74
25155.00,17.99
